"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
587,"1","2025-08-29T10:23:36.158935Z","sms-00464","spam",2.04,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available","2025-08-29T10:23:36.158954Z"
588,"1","2025-08-29T10:23:38.535987Z","sms-00465","ham",2.177,"Sorry, I'll call later ok bye","2025-08-29T10:23:38.536003Z"
589,"1","2025-08-29T10:23:42.287747Z","sms-00466","ham",3.532,"Ok i am on the way to railway","2025-08-29T10:23:42.287765Z"
590,"1","2025-08-29T10:23:48.957793Z","sms-00467","ham",6.438,"great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :)","2025-08-29T10:23:48.957811Z"
591,"1","2025-08-29T10:23:53.326479Z","sms-00468","ham",4.133,"They don't put that stuff on the roads to keep it from getting slippery over there?","2025-08-29T10:23:53.326496Z"
592,"1","2025-08-29T10:23:55.308469Z","sms-00469","ham",1.782,"When are you going to ride your bike?","2025-08-29T10:23:55.308485Z"
593,"1","2025-08-29T10:23:58.261766Z","sms-00470","ham",2.733,"Yup, no need. I'll jus wait 4 e rain 2 stop.","2025-08-29T10:23:58.261784Z"
594,"1","2025-08-29T10:24:00.385743Z","sms-00471","ham",1.902,"There are many company. Tell me the language.","2025-08-29T10:24:00.385767Z"
595,"1","2025-08-29T10:24:03.667798Z","sms-00472","spam",3.079,"okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm","2025-08-29T10:24:03.667814Z"
596,"1","2025-08-29T10:24:07.474926Z","sms-00473","ham",3.586,"How long has it been since you screamed, princess?","2025-08-29T10:24:07.474943Z"
597,"1","2025-08-29T10:24:19.084856Z","sms-00474","ham",11.37,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...","2025-08-29T10:24:19.084872Z"
598,"1","2025-08-29T10:24:22.368699Z","sms-00475","spam",3.047,"Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p","2025-08-29T10:24:22.368716Z"
599,"1","2025-08-29T10:24:35.302060Z","sms-00476","ham",12.703,"Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)","2025-08-29T10:24:35.302074Z"
600,"1","2025-08-29T10:24:39.618698Z","sms-00477","ham",4.078,"Ok I'm gonna head up to usf in like fifteen minutes","2025-08-29T10:24:39.618706Z"
601,"1","2025-08-29T10:24:41.217478Z","sms-00478","ham",1.375,"Love you aathi..love u lot..","2025-08-29T10:24:41.217493Z"
602,"1","2025-08-29T10:24:44.195032Z","sms-00479","ham",2.772,"Tension ah?what machi?any problem?","2025-08-29T10:24:44.195049Z"
603,"1","2025-08-29T10:24:48.822626Z","sms-00480","ham",4.416,"K, can I pick up another 8th when you're done?","2025-08-29T10:24:48.822646Z"
604,"1","2025-08-29T10:24:56.748313Z","sms-00481","ham",16.015,"When're you guys getting back? G said you were thinking about not staying for mcr","2025-08-29T10:44:03.653233Z"
605,"1","2025-08-29T10:24:58.268604Z","sms-00482","ham",1.31,"Almost there, see u in a sec","2025-08-29T10:24:58.268623Z"
606,"1","2025-08-29T10:25:03.634292Z","sms-00483","ham",5.145,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?","2025-08-29T10:25:03.634310Z"
607,"1","2025-08-29T10:25:05.732658Z","sms-00484","ham",1.873,"Watching tv lor...","2025-08-29T10:25:05.732678Z"
608,"1","2025-08-29T10:25:09.443662Z","sms-00485","ham",3.495,"Thank you baby! I cant wait to taste the real thing...","2025-08-29T10:25:09.443681Z"
609,"1","2025-08-29T10:25:15.701669Z","sms-00486","ham",6.041,"You should change your fb to jaykwon thuglyfe falconerf","2025-08-29T10:25:15.701688Z"
610,"1","2025-08-29T10:25:21.157389Z","sms-00487","ham",5.237,"If we win its really no 1 side for long time.","2025-08-29T10:25:21.157407Z"
611,"1","2025-08-29T10:25:23.052907Z","sms-00488","spam",6.023000000000001,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com","2025-08-29T10:25:31.960769Z"
612,"1","2025-08-29T10:25:44.935040Z","sms-00489","ham",3.04,"Dear reached railway. What happen to you","2025-08-29T10:25:44.935056Z"
613,"1","2025-08-29T10:25:49.849687Z","sms-00490","ham",4.676,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2","2025-08-29T10:25:49.849704Z"
614,"1","2025-08-29T10:25:51.927810Z","sms-00491","ham",1.87,"I think i've fixed it can you send a test message?","2025-08-29T10:25:51.927824Z"
615,"1","2025-08-29T10:25:56.040120Z","sms-00492","ham",3.891,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card","2025-08-29T10:25:56.040140Z"
616,"1","2025-08-29T10:25:57.955452Z","sms-00493","spam",1.697,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!","2025-08-29T10:25:57.955470Z"
617,"1","2025-08-29T10:25:59.177618Z","sms-00494","ham",0.993,"Sorry,in meeting I'll call later","2025-08-29T10:25:59.177637Z"
618,"1","2025-08-29T10:26:01.631077Z","sms-00495","ham",2.232,"What class of  &lt;#&gt;  reunion?","2025-08-29T10:26:01.631099Z"
619,"1","2025-08-29T10:26:03.514813Z","sms-00496","ham",1.664,"Are you free now?can i call now?","2025-08-29T10:26:03.514830Z"
620,"1","2025-08-29T10:26:05.401514Z","sms-00497","ham",1.668,"Got meh... When?","2025-08-29T10:26:05.401530Z"
621,"1","2025-08-29T10:26:07.611720Z","sms-00498","ham",1.986,"Nope... Think i will go for it on monday... Sorry i replied so late","2025-08-29T10:26:07.611736Z"
622,"1","2025-08-29T10:26:11.220160Z","sms-00499","ham",3.371,"Some of them told accenture is not confirm. Is it true.","2025-08-29T10:26:11.220178Z"
623,"1","2025-08-29T10:26:16.877607Z","sms-00500","ham",5.441,"Kate jackson rec center before 7ish, right?","2025-08-29T10:26:16.877627Z"
624,"1","2025-08-29T10:26:19.540832Z","sms-00501","ham",2.432,"Dear i have reache room","2025-08-29T10:26:19.540849Z"
625,"1","2025-08-29T10:26:22.524328Z","sms-00502","ham",2.756,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.","2025-08-29T10:26:22.524345Z"
626,"1","2025-08-29T10:26:24.126655Z","sms-00503","ham",1.381,"When can ü come out?","2025-08-29T10:26:24.126681Z"
627,"1","2025-08-29T10:26:26.062363Z","sms-00504","ham",1.714,"Check with nuerologist.","2025-08-29T10:26:26.062382Z"
628,"1","2025-08-29T10:26:27.998596Z","sms-00505","ham",1.722,"Lolnice. I went from a fish to ..water.?","2025-08-29T10:26:27.998615Z"
629,"1","2025-08-29T10:26:30.361521Z","sms-00506","spam",2.133,"+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm","2025-08-29T10:26:30.361537Z"
630,"1","2025-08-29T10:26:33.222422Z","sms-00507","ham",2.634,"No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.","2025-08-29T10:26:33.222438Z"
631,"1","2025-08-29T10:26:35.783792Z","sms-00508","ham",2.329,"Maybe westshore or hyde park village, the place near my house?","2025-08-29T10:26:35.783809Z"
632,"1","2025-08-29T10:26:41.926802Z","sms-00509","ham",5.923,"You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|","2025-08-29T10:26:41.926815Z"
633,"1","2025-08-29T10:26:43.904691Z","sms-00510","ham",1.757,"What's the significance?","2025-08-29T10:26:43.904711Z"
634,"1","2025-08-29T10:26:51.544741Z","sms-00511","ham",7.405,"Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..","2025-08-29T10:26:51.544754Z"
635,"1","2025-08-29T10:26:55.399797Z","sms-00512","ham",3.639,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try","2025-08-29T10:26:55.399821Z"
636,"1","2025-08-29T10:26:57.621926Z","sms-00513","ham",2.004,"Prabha..i'm soryda..realy..frm heart i'm sory","2025-08-29T10:26:57.621944Z"
637,"1","2025-08-29T10:26:59.070079Z","sms-00514","ham",1.22,"Lol ok your forgiven :)","2025-08-29T10:26:59.070100Z"
638,"1","2025-08-29T10:27:02.423661Z","sms-00515","ham",2.919,"No..jst change tat only..","2025-08-29T10:27:02.423684Z"
639,"1","2025-08-29T10:27:04.736092Z","sms-00516","spam",2.089,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+","2025-08-29T10:27:04.736108Z"
640,"1","2025-08-29T10:27:06.976713Z","sms-00517","ham",2.008,"S:)no competition for him.","2025-08-29T10:27:06.976732Z"
641,"1","2025-08-29T10:27:14.024090Z","sms-00518","spam",6.815,"Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE","2025-08-29T10:27:14.024108Z"
642,"1","2025-08-29T10:27:19.838159Z","sms-00519","spam",5.578,"Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz","2025-08-29T10:27:19.838175Z"
643,"1","2025-08-29T10:27:26.447164Z","sms-00520","ham",6.391,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. ","2025-08-29T10:27:26.447180Z"
644,"1","2025-08-29T10:27:35.950150Z","sms-00521","ham",9.274,"Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now","2025-08-29T10:27:35.950168Z"
645,"1","2025-08-29T10:27:37.946674Z","sms-00522","ham",1.752,"But that's on ebay it might be less elsewhere.","2025-08-29T10:27:37.946690Z"
646,"1","2025-08-29T10:27:41.272843Z","sms-00523","ham",3.099,"Shall i come to get pickle","2025-08-29T10:27:41.272859Z"
647,"1","2025-08-29T10:27:43.155148Z","sms-00524","ham",1.668,"Were gonna go get some tacos","2025-08-29T10:27:43.155168Z"
648,"1","2025-08-29T10:27:44.683517Z","sms-00525","ham",1.302,"That's very rude, you on campus?","2025-08-29T10:27:44.683534Z"
649,"1","2025-08-29T10:27:46.235789Z","sms-00526","spam",1.316,"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU","2025-08-29T10:27:46.235807Z"
650,"1","2025-08-29T10:27:49.228543Z","sms-00527","ham",2.764,"Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.","2025-08-29T10:27:49.228563Z"
651,"1","2025-08-29T10:27:50.797181Z","sms-00528","spam",1.329,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X","2025-08-29T10:27:50.797198Z"
652,"1","2025-08-29T10:27:53.857638Z","sms-00529","ham",2.837,"Yes! How is a pretty lady like you single?","2025-08-29T10:27:53.857654Z"
653,"1","2025-08-29T10:27:59.616336Z","sms-00530","spam",5.525,"You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750","2025-08-29T10:27:59.616350Z"
654,"1","2025-08-29T10:28:05.109607Z","sms-00531","ham",5.262,"Jay says that you're a double-faggot","2025-08-29T10:28:05.109627Z"
655,"1","2025-08-29T10:28:10.921947Z","sms-00532","spam",5.58,"PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 ","2025-08-29T10:28:10.921957Z"
656,"1","2025-08-29T10:28:13.477478Z","sms-00533","ham",2.36,"What Today-sunday..sunday is holiday..so no work..","2025-08-29T10:28:13.477497Z"
657,"1","2025-08-29T10:28:15.287605Z","sms-00534","ham",1.573,"Gudnite....tc...practice going on","2025-08-29T10:28:15.287624Z"
658,"1","2025-08-29T10:28:16.505739Z","sms-00535","ham",1.0,"I'll be late...","2025-08-29T10:28:16.505758Z"
659,"1","2025-08-29T10:28:20.544411Z","sms-00536","ham",3.814,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.","2025-08-29T10:28:20.544425Z"
660,"1","2025-08-29T10:28:23.840826Z","sms-00537","ham",3.047,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea","2025-08-29T10:28:23.840840Z"
661,"1","2025-08-29T10:28:26.352832Z","sms-00538","ham",2.28,"Probably gonna be here for a while, see you later tonight &lt;)","2025-08-29T10:28:26.352849Z"
662,"1","2025-08-29T10:28:29.251084Z","sms-00539","ham",2.667,"Or maybe my fat fingers just press all these buttons and it doesn't know what to do.","2025-08-29T10:28:29.251103Z"
663,"1","2025-08-29T10:28:32.083318Z","sms-00540","ham",2.599,"Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear","2025-08-29T10:28:32.083338Z"
664,"1","2025-08-29T10:28:33.870051Z","sms-00541","ham",1.555,"I am in tirupur da, once you started from office call me.","2025-08-29T10:28:33.870068Z"
665,"1","2025-08-29T10:28:36.096758Z","sms-00542","spam",2.012,"from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop","2025-08-29T10:28:36.096772Z"
666,"1","2025-08-29T10:28:46.468871Z","sms-00543","ham",10.148,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'","2025-08-29T10:28:46.468888Z"
667,"1","2025-08-29T10:28:50.491669Z","sms-00544","ham",3.775,"But am going to college pa. What to do. are else ill come there it self. Pa.","2025-08-29T10:28:50.491686Z"
668,"1","2025-08-29T10:28:52.792693Z","sms-00545","ham",2.095,"4 oclock at mine. Just to bash out a flat plan.","2025-08-29T10:28:52.792713Z"
669,"1","2025-08-29T10:28:58.931358Z","sms-00546","ham",5.901,"This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed","2025-08-29T10:28:58.931375Z"
670,"1","2025-08-29T10:29:00.883660Z","sms-00547","ham",1.725,"Then any special there?","2025-08-29T10:29:00.883684Z"
671,"1","2025-08-29T10:29:04.977204Z","sms-00548","ham",3.846,"I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin","2025-08-29T10:29:04.977220Z"
672,"1","2025-08-29T10:29:07.725025Z","sms-00549","ham",2.518,"Sorry that took so long, omw now","2025-08-29T10:29:07.725047Z"
673,"1","2025-08-29T10:29:10.636706Z","sms-00550","ham",2.683,"Wait  &lt;#&gt;  min..","2025-08-29T10:29:10.636719Z"
674,"1","2025-08-29T10:29:16.032761Z","sms-00551","ham",5.16,"Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.","2025-08-29T10:29:16.032778Z"
675,"1","2025-08-29T10:29:26.749073Z","sms-00552","ham",10.479,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck","2025-08-29T10:29:26.749092Z"
676,"1","2025-08-29T10:29:33.331542Z","sms-00553","ham",6.351,"Hurry up, I've been weed-deficient for like three days","2025-08-29T10:29:33.331558Z"
677,"1","2025-08-29T10:29:40.132097Z","sms-00554","ham",6.561,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo","2025-08-29T10:29:40.132115Z"
678,"1","2025-08-29T10:29:43.933594Z","sms-00555","ham",3.555,"Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know","2025-08-29T10:29:43.933613Z"
679,"1","2025-08-29T10:29:46.564916Z","sms-00556","ham",2.389,"I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book","2025-08-29T10:29:46.564934Z"
680,"1","2025-08-29T10:29:48.905170Z","sms-00557","ham",2.077,"O. Well uv causes mutations. Sunscreen is like essential thesedays","2025-08-29T10:29:48.905189Z"
681,"1","2025-08-29T10:29:50.364915Z","sms-00558","ham",1.221,"Having lunch:)you are not in online?why?","2025-08-29T10:29:50.364936Z"
682,"1","2025-08-29T10:29:51.789632Z","sms-00559","ham",1.206,"I know that my friend already told that.","2025-08-29T10:29:51.789650Z"
683,"1","2025-08-29T10:29:54.173589Z","sms-00560","ham",2.148,"Hi Princess! Thank you for the pics. You are very pretty. How are you?","2025-08-29T10:29:54.173607Z"
684,"1","2025-08-29T10:30:02.544968Z","sms-00561","ham",8.105,"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. ","2025-08-29T10:30:02.544987Z"
685,"1","2025-08-29T10:30:06.386163Z","sms-00562","ham",3.59,"Hi msg me:)i'm in office..","2025-08-29T10:30:06.386182Z"
686,"1","2025-08-29T10:30:07.868732Z","sms-00563","ham",1.252,"Thanx 4 e brownie it's v nice...","2025-08-29T10:30:07.868751Z"
687,"1","2025-08-29T10:30:09.400577Z","sms-00564","ham",1.291,"Geeeee ... I love you so much I can barely stand it","2025-08-29T10:30:09.400598Z"
688,"1","2025-08-29T10:30:11.828893Z","sms-00565","spam",2.192,"GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm ","2025-08-29T10:30:11.828909Z"
689,"1","2025-08-29T10:30:21.591203Z","sms-00566","ham",9.518,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ...","2025-08-29T10:30:21.591219Z"
690,"1","2025-08-29T10:30:26.021178Z","sms-00567","ham",4.188,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?","2025-08-29T10:30:26.021192Z"
691,"1","2025-08-29T10:30:30.611376Z","sms-00568","ham",4.356,"Oooh bed ridden ey? What are YOU thinking of?","2025-08-29T10:30:30.611396Z"
692,"1","2025-08-29T10:30:38.826128Z","sms-00569","ham",7.978,"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already","2025-08-29T10:30:38.826142Z"
693,"1","2025-08-29T10:30:42.626528Z","sms-00570","ham",3.562,"Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!","2025-08-29T10:30:42.626547Z"
694,"1","2025-08-29T10:30:44.033306Z","sms-00571","ham",1.155,"WOT U WANNA DO THEN MISSY?","2025-08-29T10:30:44.033326Z"
695,"1","2025-08-29T10:30:48.854563Z","sms-00572","ham",4.586,"Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...","2025-08-29T10:30:48.854583Z"
696,"1","2025-08-29T10:30:51.859199Z","sms-00573","ham",2.774,"Do you know where my lab goggles went","2025-08-29T10:30:51.859217Z"
697,"1","2025-08-29T10:30:53.316146Z","sms-00574","ham",1.216,"Can you open the door?","2025-08-29T10:30:53.316164Z"
698,"1","2025-08-29T10:30:54.526138Z","sms-00575","ham",0.971,"Waiting for your call.","2025-08-29T10:30:54.526158Z"
699,"1","2025-08-29T10:30:56.282027Z","sms-00576","ham",1.526,"Nope i waiting in sch 4 daddy... ","2025-08-29T10:30:56.282040Z"
700,"1","2025-08-29T10:30:58.307684Z","sms-00577","spam",1.798,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327","2025-08-29T10:30:58.307700Z"
701,"1","2025-08-29T10:31:00.500005Z","sms-00578","ham",1.932,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.","2025-08-29T10:31:00.500026Z"
702,"1","2025-08-29T10:31:02.624838Z","sms-00579","ham",1.897,"Ü wait 4 me in sch i finish ard 5..","2025-08-29T10:31:02.624859Z"
703,"1","2025-08-29T10:31:04.052384Z","sms-00580","spam",1.189,"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.","2025-08-29T10:31:04.052400Z"
704,"1","2025-08-29T10:31:09.230161Z","sms-00581","ham",4.955,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me.","2025-08-29T10:31:09.230178Z"
705,"1","2025-08-29T10:31:11.637594Z","sms-00582","ham",2.159,"Huh so early.. Then ü having dinner outside izzit?","2025-08-29T10:31:11.637613Z"
706,"1","2025-08-29T10:31:16.743136Z","sms-00583","ham",4.853,"Ok anyway no need to change with what you said","2025-08-29T10:31:16.743154Z"
707,"1","2025-08-29T10:31:22.901481Z","sms-00584","spam",5.923,"We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow","2025-08-29T10:31:22.901498Z"
708,"1","2025-08-29T10:31:25.560868Z","sms-00585","ham",2.416,"my ex-wife was not able to have kids. Do you want kids one day?","2025-08-29T10:31:25.560890Z"
709,"1","2025-08-29T10:31:27.939857Z","sms-00586","ham",2.148,"So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream","2025-08-29T10:31:27.939891Z"
710,"1","2025-08-29T10:31:30.774275Z","sms-00587","ham",2.602,"Tell them u have a headache and just want to use 1 hour of sick time.","2025-08-29T10:31:30.774294Z"
711,"1","2025-08-29T10:31:33.479415Z","sms-00588","ham",2.458,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... ","2025-08-29T10:31:33.479433Z"
712,"1","2025-08-29T10:31:35.640415Z","sms-00589","ham",1.936,"""Pete can you please ring meive hardly gotany credit""","2025-08-29T10:31:35.640424Z"
713,"1","2025-08-29T10:31:38.875762Z","sms-00590","ham",3.005,"Ya srsly better than yi tho","2025-08-29T10:31:38.875782Z"
714,"1","2025-08-29T10:31:40.959843Z","sms-00591","ham",1.845,"I'm in a meeting, call me later at","2025-08-29T10:31:40.959857Z"
715,"1","2025-08-29T10:31:42.345947Z","sms-00592","spam",1.155,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk","2025-08-29T10:31:42.345963Z"
716,"1","2025-08-29T10:31:43.896177Z","sms-00593","spam",1.316,"You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo","2025-08-29T10:31:43.896199Z"
717,"1","2025-08-29T10:31:45.159921Z","sms-00594","spam",1.011,"PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04","2025-08-29T10:31:45.159939Z"
718,"1","2025-08-29T10:31:46.513099Z","sms-00595","ham",1.106,"You still at grand prix?","2025-08-29T10:31:46.513116Z"
719,"1","2025-08-29T10:31:49.361490Z","sms-00596","ham",2.606,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...","2025-08-29T10:31:49.361511Z"
720,"1","2025-08-29T10:31:50.762698Z","sms-00597","ham",1.151,"I am great! How are you?","2025-08-29T10:31:50.762715Z"
721,"1","2025-08-29T10:31:52.115109Z","sms-00598","ham",1.108,"Gud mrng dear have a nice day","2025-08-29T10:31:52.115126Z"
722,"1","2025-08-29T10:31:54.570335Z","sms-00599","spam",2.203,"You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!","2025-08-29T10:31:54.570354Z"
723,"1","2025-08-29T10:31:57.198818Z","sms-00600","ham",2.374,"Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too","2025-08-29T10:31:57.198838Z"
724,"1","2025-08-29T10:32:03.416506Z","sms-00601","ham",5.973,"I'm going out to buy mum's present ar.","2025-08-29T10:32:03.416525Z"
725,"1","2025-08-29T10:32:10.067257Z","sms-00602","ham",6.406,"Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D","2025-08-29T10:32:10.067273Z"
726,"1","2025-08-29T10:32:12.738621Z","sms-00603","ham",2.423,"If u sending her home first it's ok lor. I'm not ready yet.","2025-08-29T10:32:12.738642Z"
727,"1","2025-08-29T10:32:14.484498Z","sms-00604","ham",1.482,"Speaking of does he have any cash yet?","2025-08-29T10:32:14.484514Z"
728,"1","2025-08-29T10:32:16.742868Z","sms-00605","ham",1.987,"Be happy there. I will come after noon","2025-08-29T10:32:16.742877Z"
729,"1","2025-08-29T10:32:18.237263Z","sms-00606","ham",1.285,"Meet after lunch la...","2025-08-29T10:32:18.237273Z"
730,"1","2025-08-29T10:32:19.853632Z","sms-00607","ham",1.383,"TaKe CaRE n gET WeLL sOOn","2025-08-29T10:32:19.853649Z"
731,"1","2025-08-29T10:32:21.463014Z","sms-00608","spam",1.372,"XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 ","2025-08-29T10:32:21.463036Z"
732,"1","2025-08-29T10:32:23.004645Z","sms-00609","ham",1.294,"what I meant to say is cant wait to see u again getting bored of this bridgwater banter","2025-08-29T10:32:23.004666Z"
733,"1","2025-08-29T10:32:24.460692Z","sms-00610","ham",1.195,"Neva mind it's ok..","2025-08-29T10:32:24.460709Z"
734,"1","2025-08-29T10:32:26.046486Z","sms-00611","ham",1.33,"It's fine, imma get a drink or somethin. Want me to come find you?","2025-08-29T10:32:26.046502Z"
735,"1","2025-08-29T10:32:29.241729Z","sms-00612","spam",2.935,"22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222","2025-08-29T10:32:29.241745Z"
736,"1","2025-08-29T10:32:37.721184Z","sms-00613","ham",8.233,"Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me","2025-08-29T10:32:37.721199Z"
737,"1","2025-08-29T10:32:40.598580Z","sms-00614","ham",2.634,"I have many dependents","2025-08-29T10:32:40.598598Z"
738,"1","2025-08-29T10:32:48.649866Z","sms-00615","ham",7.814,"THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C","2025-08-29T10:32:48.649879Z"
739,"1","2025-08-29T10:32:51.356524Z","sms-00616","ham",2.455,"I called and said all to him:)then he have to choose this future.","2025-08-29T10:32:51.356543Z"
740,"1","2025-08-29T10:32:55.643006Z","sms-00617","ham",4.038,"""Happy valentines day"" I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...","2025-08-29T10:32:55.643031Z"
741,"1","2025-08-29T10:32:58.389534Z","sms-00618","ham",2.496,"He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.","2025-08-29T10:32:58.389554Z"
742,"1","2025-08-29T10:32:59.725852Z","sms-00619","ham",1.094,"For my family happiness..","2025-08-29T10:32:59.725871Z"
